season,match_date,period,timestamp,team,player,play_pattern,under_pressure,body_part,type,technique,first_time,one_on_one,open_goal,key_pass_id,start_location_x,start_location_y,distance,angle,goal,statsbomb_xg
2017/2018,2017-12-02,2,00:47:42.781,Barcelona,Francisco Alcácer García,Regular Play,0,Head,Open Play,Normal,0,0,0,6dbe4b71-9ef5-4489-8581-169933bd9ef1,108.8,41.0,11.24455423749648,39.052428579187705,0,0.08945596
2017/2018,2017-12-02,2,00:50:32.533,Barcelona,Lionel Andrés Messi Cuccittini,From Free Kick,0,Left Foot,Free Kick,Normal,0,0,0,,92.1,38.1,27.964620505202646,16.24486599592732,0,0.09948043
2017/2018,2018-01-07,1,00:11:37.896,Barcelona,Lionel Andrés Messi Cuccittini,From Free Kick,0,Left Foot,Open Play,Volley,1,0,0,cda3ba48-8d52-4260-a36a-60fbfdfd964a,104.7,33.1,16.783920876839233,24.734102653314228,1,0.031220509
2017/2018,2018-01-07,1,00:13:48.016,Barcelona,Luis Alberto Suárez Díaz,From Throw In,0,Left Foot,Open Play,Normal,0,0,0,cf371f70-3d97-40f0-aaef-86a407d806b4,110.7,36.1,10.084641788382964,40.96270832113087,0,0.21212548
2017/2018,2018-01-07,1,00:13:49.861,Barcelona,Ousmane Dembélé,From Throw In,0,Right Foot,Open Play,Normal,1,0,0,,110.8,52.9,15.84455742518547,17.38663582288115,0,0.076180905
2017/2018,2018-01-07,1,00:24:38.666,Barcelona,Ousmane Dembélé,Regular Play,0,Right Foot,Open Play,Normal,0,0,0,84a5756d-c28b-44ae-876b-8ec73d398f55,101.5,48.7,20.443580899636935,20.21442142909849,0,0.06055643
2017/2018,2018-01-07,1,00:24:41.058,Barcelona,Luis Alberto Suárez Díaz,From Counter,1,Left Foot,Open Play,Normal,1,0,0,,114.8,29.3,11.89663818059539,18.334932379293743,0,0.12069921
2017/2018,2018-01-07,1,00:31:51.525,Barcelona,Lionel Andrés Messi Cuccittini,From Free Kick,0,Left Foot,Free Kick,Normal,0,0,0,,95.8,47.9,25.4568261965234,17.030082110628975,0,0.062476277
2017/2018,2018-01-07,1,00:37:11.421,Barcelona,Luis Alberto Suárez Díaz,From Throw In,0,Right Foot,Open Play,Half Volley,0,0,0,37b3f942-3f47-446c-a3af-4fea7de59817,107.2,49.3,15.821820375671058,23.60487415432184,1,0.060972653
2017/2018,2018-01-07,1,00:39:56.155,Barcelona,Lionel Andrés Messi Cuccittini,From Free Kick,0,Left Foot,Free Kick,Normal,0,0,0,,93.3,44.7,27.110514565385884,16.546028546411712,0,0.055824522
2017/2018,2018-01-07,1,00:40:30.998,Barcelona,Thomas Vermaelen,From Corner,1,Head,Open Play,Normal,0,0,0,6a6735ca-e626-46f1-b0d3-2151974f71af,112.0,43.6,8.772684879784524,46.393604511725925,0,0.07236593
2017/2018,2018-01-07,1,00:42:48.410,Barcelona,Ivan Rakitić,Regular Play,0,Right Foot,Open Play,Volley,1,0,0,c3cc109a-9f88-4141-881b-bfb8d4c8d3e8,95.5,48.0,25.773047937719745,16.82282238018806,0,0.01904501
2017/2018,2018-01-07,1,00:45:00.881,Barcelona,Lionel Andrés Messi Cuccittini,Regular Play,0,Left Foot,Open Play,Normal,0,1,0,5ab60db7-5408-4bde-9f33-55a3319dd397,116.5,29.9,10.689246933250258,15.905340779397367,0,0.15936197
2017/2018,2018-01-07,2,00:11:37.362,Barcelona,Ousmane Dembélé,From Throw In,0,Right Foot,Open Play,Normal,0,0,0,53904242-b1d9-4715-b80b-334ce2efd866,93.1,32.4,27.952996261581696,15.704453699440267,0,0.02389579
2017/2018,2018-01-07,2,00:26:27.093,Barcelona,Luis Alberto Suárez Díaz,Regular Play,1,Right Foot,Open Play,Normal,0,0,0,948b9aaf-3fb3-470a-bd2c-1717011211f9,110.1,50.0,14.071602609511118,23.515829576307986,0,0.11128706
2017/2018,2018-01-07,2,00:26:28.652,Barcelona,Luis Alberto Suárez Díaz,Regular Play,0,Right Foot,Open Play,Normal,0,0,0,,113.1,50.9,12.90038759107648,20.15174703421186,0,0.07323617
2017/2018,2018-01-07,2,00:33:00.957,Barcelona,Lionel Andrés Messi Cuccittini,From Free Kick,0,Left Foot,Free Kick,Normal,0,0,0,,92.1,40.2,27.900716836669275,16.316891197551463,0,0.081731886
2017/2018,2018-01-07,2,00:47:16.320,Barcelona,José Paulo Bezzera Maciel Júnior,Regular Play,0,Right Foot,Open Play,Normal,1,0,0,a82211ee-a3b8-4727-aad0-a87e6d674ffd,113.4,39.9,6.600757532283694,62.42827819154436,1,0.51218164
2017/2018,2017-11-18,1,00:06:16.523,Barcelona,Luis Alberto Suárez Díaz,Regular Play,0,Right Foot,Open Play,Volley,1,0,0,33bd2070-fa3e-4490-b7e9-915c8afd0877,109.1,37.2,11.253888216967509,38.24060156149941,0,0.07547766
2017/2018,2017-11-18,1,00:23:28.776,Barcelona,Lionel Andrés Messi Cuccittini,From Corner,0,Right Foot,Open Play,Volley,1,0,0,,110.2,53.5,16.68202625582396,16.641709916813635,0,0.027151845
2017/2018,2017-11-18,1,00:27:38.072,Barcelona,Luis Alberto Suárez Díaz,Regular Play,0,Left Foot,Open Play,Normal,1,0,1,,118.7,44.7,4.876474136094646,53.200685354499825,1,0.61809826
2017/2018,2017-11-18,2,00:14:37.974,Barcelona,Francisco Alcácer García,Regular Play,0,Left Foot,Open Play,Half Volley,1,0,0,f4f13fe2-7272-4797-87ba-3d297f63f189,113.3,29.8,12.203687967167959,21.960265033388954,0,0.14461078
2017/2018,2017-11-18,2,00:14:40.099,Barcelona,Luis Alberto Suárez Díaz,Regular Play,0,Right Foot,Open Play,Half Volley,1,0,0,,109.4,49.5,14.234113952051947,24.438171323802898,1,0.12892511
2017/2018,2017-11-18,2,00:29:06.759,Barcelona,Luis Alberto Suárez Díaz,Regular Play,0,Right Foot,Open Play,Normal,1,0,0,dd0a5195-359e-4e78-a5db-49e1a7d9f8d9,108.5,33.8,13.064838307457158,30.741551897738038,0,0.15576552
2017/2018,2017-11-18,2,00:29:08.406,Barcelona,Aleix Vidal Parreu,Regular Play,0,Right Foot,Open Play,Normal,1,0,0,,110.3,47.6,12.322743201089605,29.735796462592845,0,0.21964265
2017/2018,2017-11-18,2,00:42:23.299,Barcelona,Lionel Andrés Messi Cuccittini,Regular Play,0,Left Foot,Open Play,Normal,0,0,0,536fcd62-d40b-4b0a-979b-934c5dcdcb47,94.9,32.7,26.140007651108284,16.747283403404403,0,0.035453703
2017/2018,2017-11-18,2,00:42:25.978,Barcelona,Luis Alberto Suárez Díaz,Regular Play,0,Right Foot,Open Play,Normal,1,0,0,,112.3,27.4,14.766516176810294,16.95515484719,0,0.088469505
2017/2018,2017-11-18,2,00:44:06.909,Barcelona,Lionel Andrés Messi Cuccittini,From Throw In,0,Left Foot,Open Play,Normal,0,0,0,4b7ece6f-af9f-42c1-b015-37c9cefc8a1a,116.7,29.5,11.006361796706484,14.095210823552398,0,0.05715423
2017/2018,2017-11-18,2,00:44:10.658,Barcelona,José Paulo Bezzera Maciel Júnior,From Throw In,0,Right Foot,Open Play,Normal,1,0,0,e35a069c-8ab6-4e6d-9c82-d013195a94d1,113.7,33.5,9.052071586106683,37.391808327212466,1,0.16143894
2017/2018,2018-02-17,1,00:05:12.522,Barcelona,Jordi Alba Ramos,Regular Play,1,Left Foot,Open Play,Normal,1,0,0,3d6fb407-b9ef-4076-8342-ce924ebf12c0,109.5,31.3,13.635981812836214,26.30282357454966,0,0.2460916
2017/2018,2018-02-17,1,00:15:25.965,Barcelona,Luis Alberto Suárez Díaz,Regular Play,0,Right Foot,Open Play,Normal,0,1,0,a6565dc9-9da3-4bbd-aa34-81c4fc882556,114.5,48.7,10.292715870944853,26.06857525131421,1,0.61368513
2017/2018,2018-02-17,1,00:32:22.420,Barcelona,José Paulo Bezzera Maciel Júnior,Regular Play,0,Head,Open Play,Normal,1,0,0,7b5a6603-76d0-4ea0-bacb-a487115e1ac4,106.9,38.6,13.174596768022916,33.62792735477348,0,0.049465813
2017/2018,2018-02-17,1,00:36:23.115,Barcelona,Lionel Andrés Messi Cuccittini,Regular Play,0,Left Foot,Open Play,Normal,1,0,0,d999da60-cb4f-4cd0-9088-1ba73993bff5,110.7,25.4,17.31040149736568,14.697319279511927,0,0.068411544
2017/2018,2018-02-17,2,00:06:04.188,Barcelona,Luis Alberto Suárez Díaz,Regular Play,1,Other,Open Play,Normal,1,0,0,aa913cce-34f4-4b80-86d1-702d23a52853,103.7,31.3,18.476471524617462,21.83904616398992,0,0.13908158
2017/2018,2018-02-17,2,00:34:10.617,Barcelona,Lionel Andrés Messi Cuccittini,Regular Play,0,Left Foot,Open Play,Lob,0,1,0,2c4a896c-cc98-4441-9bbe-918639eb3aa2,112.2,33.9,9.90201999594022,37.253420127481505,0,0.38459304
2017/2018,2018-02-17,2,00:39:15.811,Barcelona,Aleix Vidal Parreu,From Counter,1,Right Foot,Open Play,Volley,0,0,0,7a120baf-daa6-4576-9036-51d5afbd77c0,102.4,46.1,18.62713075060139,23.04568722692338,0,0.1790695
2017/2018,2018-02-17,2,00:42:38.348,Barcelona,Lionel Andrés Messi Cuccittini,Regular Play,0,Left Foot,Open Play,Normal,0,0,0,bd848c6f-0d8e-44bb-8cf1-6b417da81006,109.3,40.0,10.700000000000003,40.99468109600365,0,0.31050926
2017/2018,2018-02-17,2,00:42:40.007,Barcelona,Jordi Alba Ramos,Regular Play,0,Right Foot,Open Play,Normal,1,0,0,,108.4,35.1,12.592458060283539,33.060438123293046,1,0.40553495
2017/2018,2018-02-17,2,00:46:40.044,Barcelona,Lionel Andrés Messi Cuccittini,Regular Play,0,Left Foot,Open Play,Normal,1,0,0,bdc07c82-c65c-4cf2-9942-58f447260e4d,102.1,34.6,18.69679116854013,23.233615546407368,0,0.21709538
2017/2018,2017-12-10,1,00:02:53.010,Barcelona,Lionel Andrés Messi Cuccittini,From Counter,0,Left Foot,Open Play,Normal,0,0,0,2c0fffd0-6f9a-4e66-9acb-b754ea730899,101.0,22.0,26.1725046566048,12.800564309282542,0,0.02672865
2017/2018,2017-12-10,1,00:03:26.428,Barcelona,Gerard Piqué Bernabéu,From Corner,0,Head,Open Play,Normal,0,0,0,d6e35e3c-a660-443d-84e3-d3b463e7ffd7,111.0,35.0,10.295630140987,38.659808254090095,0,0.0661656
2017/2018,2017-12-10,1,00:21:17.328,Barcelona,Lionel Andrés Messi Cuccittini,From Free Kick,0,Left Foot,Free Kick,Normal,0,0,0,,95.0,32.0,26.248809496813376,16.550728903482977,0,0.08645073
2017/2018,2017-12-10,1,00:30:06.364,Barcelona,Denis Suárez Fernández,Regular Play,0,Right Foot,Open Play,Normal,0,0,0,e9b8b6e7-f393-4098-9fad-b4def4c26a25,92.0,26.0,31.304951684997057,13.081402214054314,0,0.015819341
2017/2018,2017-12-10,1,00:37:15.487,Barcelona,Lionel Andrés Messi Cuccittini,Regular Play,0,Left Foot,Open Play,Normal,0,0,0,,100.0,38.0,20.09975124224178,22.409837371493268,0,0.07298258
2017/2018,2017-12-10,2,00:13:00.450,Barcelona,Francisco Alcácer García,Regular Play,0,Right Foot,Open Play,Normal,0,1,0,ae0c775d-3e68-4d3e-90cb-c5fbef2271ff,115.0,38.1,5.348831648126533,72.50254266152527,0,0.56601846
2017/2018,2017-12-10,2,00:13:49.229,Barcelona,Lionel Andrés Messi Cuccittini,Regular Play,0,Left Foot,Open Play,Normal,1,0,0,5a1ff395-eade-4242-a7d5-5cfe541d150b,106.1,38.1,14.029255147726131,31.59052708168703,0,0.20135877
2017/2018,2017-12-10,2,00:21:48.518,Barcelona,Luis Alberto Suárez Díaz,Regular Play,0,Right Foot,Open Play,Volley,0,1,0,e177e077-7c89-4de6-837b-036b157e3c60,114.7,35.5,6.952697318307476,52.66593546382321,0,0.19271006
2017/2018,2017-12-10,2,00:21:54.382,Barcelona,Ivan Rakitić,Regular Play,0,Right Foot,Open Play,Normal,0,0,0,1b2dab3b-6040-44d0-9b15-8d690190706b,99.7,45.1,20.930838492521026,21.04387793055318,0,0.055515453
2017/2018,2017-12-10,2,00:25:01.114,Barcelona,Lionel Andrés Messi Cuccittini,Regular Play,0,Left Foot,Open Play,Normal,0,0,0,9bce8046-c812-408f-a94d-973375dadc7c,108.6,31.3,14.340502083260548,25.682242401619707,0,0.106808715
2017/2018,2017-12-10,2,00:26:21.052,Barcelona,Luis Alberto Suárez Díaz,Regular Play,0,Right Foot,Open Play,Normal,0,0,1,2f183638-9515-46ba-a756-caf8569230a8,113.1,42.1,7.21248916810279,56.87409587707282,1,0.869822
2017/2018,2017-12-10,2,00:33:54.167,Barcelona,Ivan Rakitić,Regular Play,0,Right Foot,Open Play,Normal,0,0,0,,92.1,51.1,30.02698786092272,14.14548886274998,0,0.014055689
2017/2018,2017-12-10,2,00:35:04.419,Barcelona,Luis Alberto Suárez Díaz,Regular Play,0,Right Foot,Open Play,Volley,0,0,0,ad29b809-f2fa-4b6d-9182-d7a5fc627bad,109.3,49.2,14.111342955225775,25.052680326750004,0,0.114106245
2017/2018,2017-12-10,2,00:37:28.180,Barcelona,Lionel Andrés Messi Cuccittini,Regular Play,0,Left Foot,Open Play,Normal,0,1,0,,109.3,43.3,11.197321108193695,38.04647755990901,1,0.48083347
2017/2018,2017-12-10,2,00:43:52.371,Barcelona,Luis Alberto Suárez Díaz,From Free Kick,0,Right Foot,Free Kick,Normal,0,0,0,,97.1,31.1,24.568679248181013,17.31570869470468,0,0.066852234
2017/2018,2017-12-10,2,00:45:01.994,Barcelona,Aleix Vidal Parreu,From Counter,0,Right Foot,Open Play,Normal,0,0,0,b6619897-8ea7-4a89-a71c-d14f5236df54,112.1,53.1,15.29771224726103,16.16590454734799,0,0.22981077
2017/2018,2017-11-04,1,00:02:36.314,Barcelona,Lionel Andrés Messi Cuccittini,From Free Kick,0,Left Foot,Free Kick,Normal,0,0,0,,91.0,45.0,29.427877939124322,15.266525388057998,0,0.057953686
2017/2018,2017-11-04,1,00:03:02.657,Barcelona,Lionel Andrés Messi Cuccittini,From Free Kick,0,Left Foot,Open Play,Normal,0,0,0,81881367-84a9-4f87-801d-bec17e38944b,108.0,27.0,17.69180601295413,17.912509385963272,0,0.05839899
2017/2018,2017-11-04,1,00:03:40.957,Barcelona,Sergio Busquets i Burgos,Regular Play,0,Right Foot,Open Play,Normal,1,0,0,e995abe8-223e-46b3-a0ec-98ee10ea7de7,113.0,37.0,7.615773105863909,53.13010235415599,0,0.2452435
2017/2018,2017-11-04,1,00:04:12.334,Barcelona,Luis Alberto Suárez Díaz,Regular Play,0,Right Foot,Open Play,Lob,1,0,0,07ea47b4-de80-4daf-bff7-b84bbdbc5ffd,105.0,48.0,17.0,23.728391075952548,0,0.306125
2017/2018,2017-11-04,1,00:06:03.067,Barcelona,Lionel Andrés Messi Cuccittini,Regular Play,1,Left Foot,Open Play,Normal,0,0,0,d4d8cf34-ed1c-410f-bca6-27a757dcd0b4,99.3,44.6,21.204952251773644,20.900595867385793,0,0.046227314
2017/2018,2017-11-04,1,00:06:47.551,Barcelona,Ivan Rakitić,Regular Play,0,Left Foot,Open Play,Normal,0,0,0,,95.0,32.0,26.248809496813376,16.550728903482977,0,0.02177916
2017/2018,2017-11-04,1,00:07:47.308,Barcelona,Francisco Alcácer García,From Throw In,0,Right Foot,Open Play,Half Volley,1,0,0,,113.5,25.5,15.890248582070704,12.400485909118048,0,0.044378076
2017/2018,2017-11-04,1,00:11:43.277,Barcelona,Francisco Alcácer García,Regular Play,0,Left Foot,Open Play,Normal,0,0,0,3b0d6865-f959-4f34-9df3-ea14e40231f0,104.0,52.2,20.120636172845032,18.220730208545007,0,0.032989416
2017/2018,2017-11-04,1,00:17:40.079,Barcelona,Andrés Iniesta Luján,Regular Play,0,Left Foot,Open Play,Normal,0,0,0,3bcd0084-916c-486c-9fa4-8e8dc871677b,95.0,28.0,27.730849247724095,14.874571446135883,0,0.029558677
2017/2018,2017-11-04,1,00:20:39.404,Barcelona,Francisco Alcácer García,From Free Kick,0,Head,Open Play,Normal,0,0,0,40dedb3a-797f-4b7c-b5e2-e26575a0004a,106.5,39.0,13.536986370680884,32.85194453881445,0,0.10347314
2017/2018,2017-11-04,1,00:22:11.521,Barcelona,Francisco Alcácer García,From Throw In,0,Right Foot,Open Play,Normal,1,0,0,,104.0,49.0,18.35755975068582,21.739834249968187,1,0.25128788
2017/2018,2017-11-04,1,00:44:10.258,Barcelona,Lionel Andrés Messi Cuccittini,Regular Play,0,Left Foot,Open Play,Lob,1,0,0,2ccc977a-8160-48bd-819e-c66b9fd1fd68,104.0,31.0,18.35755975068582,21.739834249968187,0,0.056834027
2017/2018,2017-11-04,2,00:12:49.973,Barcelona,Jordi Alba Ramos,Regular Play,0,Right Foot,Open Play,Normal,0,0,0,,105.1,29.1,18.461310896033364,20.15174703421186,0,0.042208508
2017/2018,2017-11-04,2,00:16:59.781,Barcelona,Gerard Piqué Bernabéu,Regular Play,0,Right Foot,Open Play,Normal,0,0,0,2303b5a3-d457-4209-98dd-862e1d02d3c1,95.1,55.1,29.120782956507202,13.464162347503452,0,0.02399959
2017/2018,2017-11-04,2,00:19:23.219,Barcelona,Francisco Alcácer García,Regular Play,0,Left Foot,Open Play,Volley,1,0,0,2e4fc2fb-35df-42ec-9a2c-98c3cdbe3200,113.2,42.4,7.211102550927975,56.50481532625884,1,0.27883676
2017/2018,2017-11-04,2,00:23:09.134,Barcelona,Luis Alberto Suárez Díaz,Regular Play,0,Left Foot,Open Play,Normal,1,0,0,d92da72e-d27c-40bc-ad33-b1d0edd429a2,106.6,48.9,16.086329600005097,23.824824868897167,0,0.14544764
2017/2018,2017-11-04,2,00:26:51.241,Barcelona,Lionel Andrés Messi Cuccittini,From Throw In,0,Left Foot,Open Play,Normal,0,0,0,,103.8,34.4,17.140595088852667,25.010118524896033,0,0.052896436
2017/2018,2017-11-04,2,00:30:32.212,Barcelona,Gerard Deulofeu Lázaro,Regular Play,0,Right Foot,Open Play,Normal,0,0,0,d35cffad-70f6-4183-87d0-91031b4d3ff6,102.8,26.5,21.865269264292177,16.582346755173777,0,0.03328072
2017/2018,2017-10-21,1,00:01:53.312,Barcelona,Gerard Deulofeu Lázaro,Regular Play,0,Right Foot,Open Play,Volley,1,0,0,abf50381-1770-442a-af06-9383bfbf9311,116.0,38.0,4.47213595499958,82.8749836510982,1,0.42864385
2017/2018,2017-10-21,1,00:26:53.163,Barcelona,Lionel Andrés Messi Cuccittini,From Free Kick,0,Left Foot,Free Kick,Normal,0,0,0,,100.0,44.0,20.396078054371138,21.80140948635181,0,0.14360511
2017/2018,2017-10-21,1,00:26:54.771,Barcelona,Lionel Andrés Messi Cuccittini,From Free Kick,0,Left Foot,Open Play,Half Volley,1,0,0,,101.0,44.0,19.4164878389476,22.83365417791755,0,0.102338806
2017/2018,2017-10-21,1,00:38:11.980,Barcelona,Luis Alberto Suárez Díaz,Regular Play,0,Right Foot,Open Play,Normal,0,0,0,2a4a50cb-3843-40aa-bee9-81cc1c77af10,108.0,23.0,20.808652046684813,12.964508660419233,0,0.022496615
2017/2018,2017-10-21,2,00:07:55.099,Barcelona,Lionel Andrés Messi Cuccittini,Regular Play,0,Left Foot,Open Play,Normal,0,0,0,bbdb7363-5e38-48ad-aab5-781281d90896,111.0,25.9,16.72752223134078,15.265593217703337,0,0.037714664
